frame_id,time_s,x,y,yaw,gt_x,gt_y,gt_yaw
622,0.0,0.0,0.0,0.0,0.08496287813968888,1.1122107367730931,-0.9175399556294361
623,0.06455492973327637,0.0010191236562710655,0.0002310871650033075,0.0014106652138097678,0.08521292080849951,1.11124260728532,-0.9139010123159519
624,0.13071393966674805,-0.00996746168240283,0.0008546854894070019,-0.00707413777411535,0.08544067421623658,1.1097684064599422,-0.911093774210899
625,0.20047593116760254,-0.0011578684019412522,-6.122029497734557e-05,-0.0013120812960518312,0.08580858619605448,1.1074575604234627,-0.9065560140295132
626,0.26441192626953125,-0.003912410322417374,-0.0003582214583009984,-0.002319851467316743,0.08619506107663917,1.1048751741623364,-0.9019657895746525
627,0.33078694343566895,-0.012034353669325443,-0.0006836864491218784,-0.010740510785763279,0.08650211490021628,1.1020003451348235,-0.8990365786916742
628,0.40063905715942383,-0.014911046166920973,0.0005784144562599557,-0.01313733264270937,0.08695212040026486,1.0984674815346775,-0.8943270446199785
629,0.4644169807434082,-0.024419439050534106,-0.00012779481016618715,-0.020545892430904787,0.08741760179720429,1.0949528249993743,-0.8894284261108866
630,0.5307059288024902,-0.030893370921707793,-0.0007936063403015575,-0.02776934661952741,0.08777402959552416,1.0914945626663353,-0.8864033414286653
631,0.6083779335021973,-0.038292737907443086,-0.002150072481711667,-0.03517298319672001,0.08833267739167795,1.0872540017007017,-0.8813883427799369
632,0.6645400524139404,-0.0446328371531164,-0.0013456951668589085,-0.04017844069936505,0.08888545786781052,1.0839845767571525,-0.8762947808790519
633,0.7307028770446777,-0.04182013960664793,-0.00043538850595791357,-0.04048874150457725,0.08935512390573948,1.0804036613516665,-0.8735139080687911
634,0.799717903137207,-0.0379924180677569,-0.0010154936622662168,-0.040108880194730905,0.0900411749750979,1.0764676253231418,-0.8678155422843483
635,0.8644039630889893,-0.03870008161512263,-0.002153484175208756,-0.043706648672645766,0.09069990552585779,1.0728408598466292,-0.8621432754785889
636,0.9305670261383057,-0.04910407696586606,-0.001783745111163779,-0.0546607183694877,0.09123760998308733,1.0692943237554393,-0.8584460089372316
637,0.9994568824768066,-0.04246085574963588,-0.0035736859993163402,-0.05237826327599512,0.09191859160021904,1.0654662077674335,-0.8527910526785573
638,1.0638079643249512,-0.04581488461954724,-0.005024629163647518,-0.05931497960971641,0.09267070695477675,1.0618094295457163,-0.8471536732830778
639,1.1307170391082764,-0.05364675452209004,-0.003967999103280952,-0.06941665839042126,0.0933385455532876,1.0581629075872636,-0.8434971531063988
640,1.19930100440979,-0.04933610372911734,-0.004852468057419543,-0.0665727598472782,0.09414653613611494,1.0543744200385823,-0.8379180969387918
641,1.2639000415802002,-0.05028231433112508,-0.0026392829370909835,-0.0691098636667531,0.09492682829614756,1.0509154631067406,-0.8322484932941222
642,1.3307409286499023,-0.051572884834327655,-0.003983073618246994,-0.07311632121790135,0.09557302603613228,1.0476742263764938,-0.8285805215247563
643,1.4005420207977295,-0.05368566977439795,-0.0034161392761838374,-0.07705964569055401,0.09641325689398535,1.0437427745052559,-0.8230885507247948
644,1.4637999534606934,-0.06294601414322104,-0.002264987587402645,-0.08653789176586936,0.09727011085340018,1.0399047379881836,-0.8174541008065138
645,1.530853033065796,-0.06701169325751748,-0.0023955189585726823,-0.0913074280403104,0.09809791755578973,1.036252295395804,-0.8139400597481545
646,1.5997250080108643,-0.0872461479775728,-0.0019373716543878117,-0.10941945436307893,0.099033439222415,1.0324261287706333,-0.8090707360110534
647,1.6639220714569092,-0.10065931981418129,-0.0013771094732870919,-0.12109640982564604,0.09994704728428071,1.0288299660873224,-0.8039220466756034
648,1.7306809425354004,-0.09682332516306902,-0.0030234994160612877,-0.12047918126067392,0.10067805454059105,1.0256004488166388,-0.800745428127357
649,1.8003818988800049,-0.0952111640715569,-0.003930451420060916,-0.12178110422582601,0.10156846393169007,1.022125012522852,-0.7955791619287121
650,1.8639020919799805,-0.10222621254548218,-0.003703410935173128,-0.1276714618494179,0.10255540306154992,1.018372060493737,-0.7904539084108547
651,1.9305999279022217,-0.10603930486519537,-0.003665205917375734,-0.1304255758868263,0.10345844946917222,1.014723220803538,-0.7874722332544022
652,1.9994869232177734,-0.10243111450232409,-0.004918415654022679,-0.13033060264205076,0.10452556730568024,1.0109349190379955,-0.7828849382767402
653,2.0878279209136963,-0.10086609413432973,-0.004399113605345703,-0.1300537009640452,0.10578251005762664,1.0063154989876284,-0.7781173472932807
654,2.211409091949463,-0.12137022746706835,-0.0032489147542857835,-0.147253609281878,0.10769370158786791,0.9995136311732074,-0.7697688699081003
655,2.3309450149536133,-0.1152173536707633,-0.0037947319917387623,-0.14565097555325643,0.1095555252749044,0.993399075921407,-0.7622028292511852
656,2.3993959426879883,-0.11317182082478398,-0.0036083151759385675,-0.14511146552441434,0.11060236430729158,0.9898259801347193,-0.759811576908403
657,2.463900089263916,-0.11543000701039298,-0.0033780996723145255,-0.1473812753722825,0.11175979241976153,0.9863596534206347,-0.7549422531713023
658,2.530540943145752,-0.11588323486379914,-0.003750576777718323,-0.14855937573210723,0.11278451597819972,0.9830337091586462,-0.7518239578509283
659,2.5991969108581543,-0.12866330398412743,-0.004171665983999496,-0.15788771701662535,0.11391827693279945,0.9796047507292511,-0.7472627618519495
660,2.6636300086975098,-0.13295689140880293,-0.004284602933737456,-0.16267431431444707,0.11502603958529622,0.9763704543141907,-0.7423175380237813
661,2.7305428981781006,-0.13778694379111237,-0.00434842019279581,-0.1669833599415067,0.11623237569985848,0.9727309575219498,-0.7390655520166857
662,2.801521062850952,-0.1364896816585276,-0.00543418158171992,-0.16659709823592905,0.11763062044004004,0.9688190247999541,-0.7343938348324686
663,2.8639020919799805,-0.14343634131070784,-0.004361709707863006,-0.17311485038097688,0.1188965425138959,0.9654342977631025,-0.7297455534658445
664,2.930696964263916,-0.13922318482651808,-0.004864770383089812,-0.1697590234690407,0.12006458666505694,0.962002711857708,-0.7268802584490284
665,3.0012428760528564,-0.14900996547348946,-0.0029728688876223784,-0.1787877448529288,0.12139733414799032,0.9583597815398551,-0.7222144002192092
666,3.0637779235839844,-0.14981527770279565,-0.0028716659177224118,-0.18018017493482497,0.12256357124943756,0.9553256588675735,-0.7175863588768697
667,3.1305510997772217,-0.14905252149666093,-0.002646650211110609,-0.17977139179919635,0.12375749544739177,0.9520573981368384,-0.7146454300850951
668,3.209296941757202,-0.14806172514441585,-0.003009726295556869,-0.1791444587452182,0.12549900623365978,0.9477333976561969,-0.710066923539031
669,3.2636380195617676,-0.15352614839027162,-0.0021782397729529354,-0.1838883580073546,0.12673024905020686,0.94484347453923,-0.7055581918135265
670,3.3306849002838135,-0.1616292417706956,-0.0012007622489867522,-0.19034882593670877,0.12801839567976236,0.9414819400215849,-0.7029837139877472
671,3.402116060256958,-0.16539859624886602,0.001486802827006452,-0.19466040884662697,0.12953300209739968,0.9377971414873122,-0.698303208371933
672,3.4639010429382324,-0.16615336729417507,0.0007535640563701299,-0.19551013216980595,0.13090196430538087,0.9345990498209895,-0.6936083216862321
673,3.5306599140167236,-0.15792570098383735,-0.0013052465438633063,-0.18910559121195902,0.13222416192028322,0.9312952988281148,-0.6906269128458886
674,3.602104902267456,-0.16182833147039627,-0.0009177787319161,-0.19288533946243666,0.13383168199123785,0.9276350496162186,-0.6864524078371893
675,3.7305219173431396,-0.156691000083559,-0.0015648394756377034,-0.18888303445133103,0.13644277626684204,0.921284800739845,-0.6831450280794197
676,3.7992749214172363,-0.1572896169442514,-0.0032173225873735316,-0.18989978704639882,0.1377990532105434,0.9180175743014547,-0.681635548373563
677,3.8636279106140137,-0.16069974155324376,-0.0032135879573949484,-0.19031809840321998,0.13902877857417434,0.915024589736961,-0.6806435208675085
678,3.930727005004883,-0.1703757736551824,-0.0007098177611938985,-0.19460485006191036,0.1403150198924329,0.9118156134042681,-0.6806464503447075
679,3.9984679222106934,-0.17697437494854634,-0.0018537951329242349,-0.19658726433318263,0.14160286121426713,0.9087161945865361,-0.6806581682535037
680,4.063874006271362,-0.16940153708542444,-0.0032347064907017192,-0.18784004675027194,0.14283441497178467,0.9059041250017595,-0.6806552387763047
681,4.130465030670166,-0.18799389579860049,0.001149106418044346,-0.19968916159085057,0.14414468536242298,0.9028228236538226,-0.6806552387763047
682,4.198241949081421,-0.20619303524549915,0.004875285159364095,-0.20968709419892095,0.14550045143495838,0.8996282051079033,-0.6806552387763047
683,4.263628959655762,-0.20923164246526815,0.005972372526268261,-0.20935634662940836,0.14683849506183455,0.8965699045924534,-0.6806552387763047
684,4.330396890640259,-0.21204343149542407,0.0053187609002378865,-0.2106941203347244,0.14821819173856976,0.8935133026515291,-0.6806552387763047
685,4.398478031158447,-0.2135032830353912,0.005310081716245623,-0.20804092760486245,0.14963914838994596,0.8904665217524464,-0.6806552387763047
686,4.463634967803955,-0.21396157853674258,0.004597124036500245,-0.20578778593286354,0.1510538458794184,0.8874791986562145,-0.6806523092991057
687,4.531015872955322,-0.21433410217093887,0.00430037428442639,-0.2033326383240352,0.15250460943017635,0.884409776290736,-0.6806552387763047
688,4.59834098815918,-0.2024931429644808,0.004665230475497011,-0.19162192671245112,0.15388197982127377,0.8814524447066222,-0.6806552387763047
689,4.66388201713562,-0.20614949245733385,0.006207598563504984,-0.19220252596152157,0.15519211357420276,0.878713748063951,-0.6806552387763047
690,4.730453014373779,-0.21511039604696178,0.006439379423500858,-0.19541130201992882,0.15650063315020285,0.8760333333199509,-0.6806552387763047
691,4.8054139614105225,-0.21289761429723147,0.005369005384604709,-0.19285950470251736,0.15830903773595328,0.8725216496523194,-0.6804922533175919
692,4.864060878753662,-0.21148893182152606,0.005179714362905702,-0.18992784379367436,0.15982663893305926,0.869676144891549,-0.6796778586562457
