frame_id,time_s,x,y,yaw,gt_x,gt_y,gt_yaw
59,0.0,0.0,0.0,0.0,0.11133849999999997,1.423999,-1.5707963267948968
64,0.33389997482299805,0.024544500570835407,-0.006160232569456969,0.016370237981394545,0.12089452018348619,1.423999,-1.5707963267948968
69,0.6672239303588867,0.06039809985806656,-0.0037395085501735607,0.03990627791775471,0.13750730846812315,1.4239988407462958,-1.5707933973176975
74,0.9999721050262451,0.1288416701427565,0.012499268074883505,0.09441688774838194,0.15416005,1.423999,-1.5707963267948968
79,1.3338940143585205,0.16714935349163232,0.035628919539161155,0.11958341790797791,0.170756991013718,1.423999,-1.5707963267948968
84,1.6669631004333496,0.19746835965755571,0.03950023174310915,0.1405953703999891,0.18737155963302748,1.423999,-1.5707963267948968
89,1.9999470710754395,0.22234877449056123,0.04383932574285549,0.15264193057674397,0.20402372582775974,1.423999,-1.5707963267948968
94,2.334052085876465,0.2527014424839725,0.03658188514181122,0.17993395219894057,0.22089639404587147,1.423999,-1.5707963267948968
99,2.6669700145721436,0.25219858768611775,0.040221164452511726,0.1887760255655428,0.2373792328648361,1.423999,-1.5707963267948968
104,3.0002269744873047,0.3082799318574999,0.07986424878889517,0.2494159732874784,0.25394408048647177,1.4239991592537042,-1.5707992562720958
109,3.333858013153076,0.3814063105190705,0.16409726136025626,0.286761404626549,0.27070437402612746,1.423999,-1.5707963267948968
114,3.7345480918884277,0.5447686727051914,0.2266901629128746,0.3711092291829228,0.29067044319999996,1.423999,-1.5707963267948968
119,4.0667970180511475,0.570172794634655,0.2414669870562797,0.36322853501033353,0.3075230577981651,1.423999,-1.5707963267948968
124,4.399935960769653,0.545035220065943,0.23980994828618096,0.32355035118626796,0.32401972698874315,1.423999,-1.5707963267948968
129,4.741776943206787,0.49229960783477666,0.17878997341835573,0.21652098170138176,0.3407350104678545,1.423999,-1.5707963267948968
134,5.066665887832642,0.5141424678298705,0.15869191231262192,0.1657064517026266,0.35737992016745607,1.423999,-1.5707963267948968
139,5.399908065795898,0.5329131541684363,0.12805874692997654,0.11738570771104898,0.37403247363636355,1.423999,-1.5707963267948968
144,5.734679937362671,0.43547976384666054,0.12082329324141294,0.025609461237029382,0.3908025119266055,1.423999,-1.5707963267948968
149,6.167094945907593,0.3823876388784372,0.07418260985530231,-0.00247564360164693,0.4123865401464207,1.423999,-1.5707963267948968
154,6.500456094741821,0.47109796443775154,0.040600861801728366,0.07196968688941642,0.429034278429287,1.423999,-1.5707963267948968
159,6.834418058395386,0.5786778971234974,0.048644885224438834,0.16215037145237898,0.44568329854362315,1.423999,-1.5707963267948968
164,7.234270095825195,0.6536474561500933,0.0755859040428351,0.23308655011330912,0.4656319611968917,1.423999,-1.5707963267948968
169,7.56714391708374,0.8056104831996247,0.14296606588948763,0.3612014881523854,0.48180110583870966,1.423999,-1.5707963267948968
174,7.900573015213013,0.779657066435287,0.1411087437618857,0.3420299502970546,0.49905186889569825,1.423999,-1.5707963267948968
179,8.234256982803345,0.6369371736871225,0.08977762071640377,0.22094676598355806,0.5152044489361702,1.423999,-1.5707963267948968
184,8.567214012145996,0.7507746554400566,0.041144543561526734,0.2607177246051561,0.5323385744643133,1.423999,-1.5707963267948968
189,8.900422096252441,0.88710899752085,0.08464230089655068,0.3228566862110084,0.5490898412844037,1.423999,-1.5707963267948968
194,9.234244108200073,0.618258016983835,0.056505730139916444,0.16428738528618753,0.5653701808,1.423999,-1.5707963267948968
199,9.567210912704468,0.13897022962903582,0.08818812541926656,-0.20096335432350326,0.5822455412844036,1.423999,-1.5707963267948968
204,9.90044093132019,-0.28644690638347137,0.2925974861277534,-0.5593438083731617,0.59879056048,1.423999,-1.5707963267948968
209,10.23434591293335,-0.45539879845867215,0.5058334851136354,-0.7681212653530582,0.6157073486238532,1.423999,-1.5707963267948968
214,10.567676067352295,-0.4929738981679376,0.679231542625473,-0.8944555225549269,0.6323452692384615,1.423999,-1.5707963267948968
219,10.900420904159546,-0.5517666753228295,0.9474679750898248,-1.0928135144359454,0.6489163387741931,1.423999,-1.5707963267948968
224,11.234375953674316,-0.5897491272559392,1.0715161821685666,-1.198290575589945,0.6656374968363349,1.423999,-1.5707963267948968
229,11.567665100097656,-0.5435393426804662,1.1085604916608771,-1.220727702713393,0.6824084577981652,1.423999,-1.5707963267948968
234,11.900553941726685,-0.5449476621151852,1.2258185276558606,-1.315033138478865,0.6985239592000001,1.423999,-1.5707963267948968
239,12.234225988388062,-0.5490491931381388,1.3593486658054321,-1.4329095427953384,0.7156509479449541,1.423999,-1.5707963267948968
244,12.567219018936157,-0.5168884483198876,1.4785485221751926,-1.5455483373861458,0.7323076086798962,1.423999,-1.5707963267948968
249,12.900540113449097,-0.46730930510061286,1.6898463173286578,-1.7283878749144426,0.7489502426249329,1.423999,-1.5707963267948968
254,13.234227895736694,-0.40792853777156834,1.7006855360651998,-1.7772199317658282,0.7656228503513605,1.423999,-1.5707963267948968
259,13.56713604927063,-0.32721324387917905,1.713962162979917,-1.79957913333957,0.7822653911467891,1.423999,-1.5707963267948968
264,13.900393009185791,-0.2718619742087556,1.7402750938085654,-1.846674759076967,0.7990268412844037,1.423999,-1.5707963267948968
269,14.234214067459106,-0.20346681345895018,1.7709190742269096,-1.9069223995874471,0.8157012214653345,1.423999,-1.5707963267948968
274,14.567154884338379,-0.1480498308665859,1.8476307645240957,-2.002082651831042,0.8316957173852914,1.423999,-1.5707963267948968
279,14.900400876998901,-0.10480832394084821,1.8846094076201523,-2.0641768295889094,0.8489305384541959,1.423999,-1.5707963267948968
284,15.23432993888855,-0.08406402829194382,1.8982437908785907,-2.094612281173777,0.8655269857592204,1.423999,-1.5707963267948968
289,15.566996097564697,-0.07971051274943987,1.8890132558208625,-2.1277851106341847,0.8822273532110092,1.423999,-1.5707963267948968
294,15.900372982025146,-0.10770622417094346,1.8218396534983385,-2.097887412973015,0.8989356577981652,1.423999,-1.5707963267948968
299,16.239820957183838,-0.12600941599168303,1.7840480392033178,-2.0885266550490598,0.9158238119266057,1.423999,-1.5707963267948968
304,16.566988945007324,-0.15787817944954535,1.7222541523519932,-2.0501551156828306,0.9321811183486238,1.423999,-1.5707963267948968
309,16.900949001312256,-0.20726285159288854,1.5834748167767194,-1.9472050589954484,0.9487573288000001,1.423999,-1.5707963267948968
314,17.234178066253662,-0.23411246096597718,1.5297237053774058,-1.9172118744836728,0.9655259033218485,1.423999,-1.5707963267948968
319,17.566976070404053,-0.2226950005180912,1.4397305860644427,-1.86945942248554,0.9822092695566403,1.423999,-1.5707963267948968
324,17.900357007980347,-0.25035249164196094,1.3465179131737341,-1.8096510024139894,0.9988620495362429,1.423999,-1.5707963267948968
329,18.234194040298462,-0.2603808763924962,1.2934016004514517,-1.7746360266458758,1.0154850817064218,1.423999,-1.5707963267948968
334,18.567107915878296,-0.267431356087994,1.2034757971935017,-1.7205622059393835,1.032304513761468,1.423999,-1.5707963267948968
339,18.90034008026123,-0.24995976275836448,1.1563740855164053,-1.7061934785887345,1.049048442559633,1.423999,-1.5707963267948968
344,19.234169960021973,-0.19401432072592883,1.180538841008211,-1.756869348242406,1.06556173853211,1.423999,-1.5707963267948968
349,19.56694197654724,-0.13460094033461342,1.2133081908048677,-1.8136883754988797,1.0821575945190411,1.423999,-1.5707963267948968
354,19.900333881378174,-0.0695086424175661,1.239592931487394,-1.8745475891661783,1.0987846470653944,1.423999,-1.5707963267948968
359,20.234280109405518,-0.004273172754185803,1.2173802632651514,-1.8905272827195876,1.115524119266055,1.423999,-1.5707963267948968
364,20.634819984436035,0.03688372003194539,1.1516450775847702,-1.8667514770842246,1.1355853944954128,1.423999,-1.5707963267948968
369,20.966944932937622,0.05494176901729185,1.0996670860771585,-1.8560871480387482,1.1520587154798592,1.423999,-1.5707963267948968
374,21.30052089691162,0.09374136487945076,1.1116982420913633,-1.8821290751405992,1.1687375370548823,1.423999,-1.5707963267948968
379,21.634921073913574,0.13255669443344745,1.11152073437115,-1.8829406280434564,1.185415606969223,1.423999,-1.5707963267948968
384,21.967072010040283,0.17709216350336243,1.084961875793636,-1.8582385740935254,1.2021549901743118,1.423999,-1.5707963267948968
389,22.300307989120483,0.20565289385579336,1.0542982005587025,-1.8261101230731034,1.2187448308510636,1.423999,-1.5707963267948968
394,22.634124994277954,0.22900395293423356,1.0088924431545547,-1.7786158131043461,1.235513596330275,1.423999,-1.5707963267948968
399,22.96709704399109,0.2607478390912374,1.0399518889176118,-1.7859387418914767,1.2520696669724771,1.423999,-1.5707963267948968
404,23.300297021865845,0.3215800308617217,1.1642485246841803,-1.8654746294193032,1.2689721413912054,1.423999,-1.5707963267948968
409,23.634253978729248,0.38535597278573414,1.2739946184294675,-1.938793968196023,1.28546943993578,1.423999,-1.5707963267948968
414,23.966909885406494,0.42968222377249904,1.2659103578030304,-1.9346394950860113,1.3022763842579428,1.423999,-1.5707963267948968
419,24.300278902053833,0.46742516948177326,1.2370777146412049,-1.9130243372766809,1.3187660651376145,1.423999,-1.5707963267948968
424,24.634305953979492,0.5058587131492133,1.2125890591377022,-1.8952833236331819,1.3354646009174311,1.423999,-1.5707963267948968
429,24.966948986053467,0.514639429792676,1.184162615710375,-1.8740576123477202,1.3521342163636363,1.423999,-1.5707963267948968
434,25.30038094520569,0.48995886665021854,1.20191772997904,-1.88649546425998,1.368710789542822,1.423999,-1.5707963267948968
439,25.634114980697632,0.4571625787888072,1.1223541996071607,-1.850960647695328,1.3854932830253004,1.423999,-1.5707963267948968
444,25.966891050338745,0.42265010200144676,1.068731527093626,-1.819595875977269,1.4021348869209809,1.423999,-1.5707963267948968
449,26.30026888847351,0.40098981150350027,1.0542882127667785,-1.7995301741028782,1.4187474999999998,1.423999,-1.5707963267948968
454,26.634084939956665,0.38326215823908677,0.9921038408572557,-1.751330695452377,1.4353900344446384,1.423999,-1.5707963267948968
459,27.034864902496338,0.3990420471304054,0.9975193609141898,-1.7433866149390171,1.4554207197707294,1.423999,-1.5707963267948968
464,27.367511987686157,0.43956673646204336,0.9918320707394979,-1.7280708754319796,1.4721541201834862,1.423999,-1.5707963267948968
469,27.700263023376465,0.45905297097965464,0.9272575517452353,-1.6720518801054038,1.4887351181249369,1.423999,-1.5707963267948968
474,28.03498601913452,0.5005926623031014,0.9367814059258041,-1.6282859111451455,1.5054441605504585,1.423999,-1.5707963267948968
479,28.367496013641357,0.5568016515435361,0.9666708231347642,-1.616361094884533,1.5220019408950376,1.423999,-1.5707963267948968
484,28.700368881225586,0.6128593049417559,0.9554180254929522,-1.5660435517196918,1.5387084538440368,1.423999,-1.5707963267948968
489,29.034852027893066,0.6672105010413112,0.9758235545265825,-1.533056524306757,1.555498392162656,1.423999,-1.5707963267948968
494,29.36682391166687,0.737385595621363,1.044159376862946,-1.5184994769675189,1.57205065,1.423999,-1.5707963267948968
499,29.70037007331848,0.7851959996595688,1.1877642003738025,-1.5540192595189262,1.5886279730138817,1.423999,-1.5707963267948968
504,30.034158945083618,0.842913980885238,1.3475460876562757,-1.6329209249637502,1.6053563308165137,1.423999,-1.5707963267948968
509,30.366976976394653,0.9285216277375289,1.485393013414326,-1.7142020862121203,1.6218612819232119,1.423999,-1.5707963267948968
514,30.70021891593933,0.9894886156000163,1.539146484483405,-1.718706024780027,1.6387054449541285,1.423999,-1.5707963267948968
519,31.037681102752686,1.046348428652351,1.5836316530866552,-1.7199053999378695,1.655581897042229,1.423999,-1.5707963267948968
524,31.366997957229614,1.105602476433154,1.6003831325728954,-1.70862385786034,1.6719323184561958,1.423999,-1.5707963267948968
529,31.700253009796143,1.16034681498548,1.599125645631117,-1.6827014848598736,1.6885900930053908,1.423999,-1.5707963267948968
534,32.03416299819946,1.2170212563349163,1.5598918650077958,-1.6381054112907512,1.704945256496,1.423999,-1.5707963267948968
539,32.36682891845703,1.2758718130593207,1.490729297588313,-1.6012741883045174,1.7219976926605505,1.423999,-1.5707963267948968
544,32.70022988319397,1.3100684645867897,1.4688494604530822,-1.598320272976255,1.7385771880733942,1.423999,-1.5707963267948968
549,33.038496017456055,1.3454194785184912,1.4575671520248197,-1.5997503585004544,1.7555803325924308,1.423999,-1.5707963267948968
554,33.366806983947754,1.4050912239079236,1.4328676845168142,-1.6234222565666474,1.7719945538913988,1.423999,-1.5707963267948968
559,33.70083498954773,1.4299394550064752,1.4349343012682843,-1.660371665018011,1.788712867272727,1.423999,-1.5707963267948968
564,34.03404903411865,1.4786956979975392,1.5396076979044313,-1.774489419877203,1.8052198765871559,1.423999,-1.5707963267948968
569,34.366787910461426,1.5485204318994152,1.642974421782034,-1.8703507339337329,1.821936428096,1.423999,-1.5707963267948968
574,34.7003059387207,1.6218931144129833,1.784293002004211,-1.98366881811767,1.838562589065037,1.423999,-1.5707963267948968
579,35.034018993377686,1.7474709561366895,2.0058777415918376,-2.144881551889843,1.8553255458715594,1.423999,-1.5707963267948968
584,35.36691689491272,1.79559446362447,2.1256564542941616,-2.226429125600384,1.8719553327651568,1.423999,-1.5707963267948968
589,35.70017099380493,1.8600293257121288,2.2482419315329456,-2.3331850933116622,1.8886395383632875,1.423999,-1.5707963267948968
