frame_id,time_s,before_x,before_y,after_x,after_y,after_yaw,gt_x,gt_y,gt_yaw,aligned_x,aligned_y
77,0.0,0.0,0.0,0.0,0.0,0.0,0.08699071828780544,1.1520298297921578,-1.308996938995747,1.4611313073662018,1.3683731818976672
97,1.3998970985412598,0.07107259345026735,-0.01897986944867358,0.06841876980391935,-0.01854393418507779,0.03594095454610206,0.09286079593762862,1.087617648390074,-1.302367532094213,1.4080774453090177,1.321359425641019
117,2.7333409786224365,0.1243900288624395,-0.03401338827238438,0.11577787758369097,-0.03732181438302921,0.08268608929974139,0.10875036371095652,1.0173977123828948,-1.2345733044368288,1.3663869800778514,1.2920780495935458
137,4.075205087661743,0.2596685997069821,-0.01946635779236922,0.2487933015898488,-0.02785992063087177,0.18997449000938227,0.1327491317230169,0.9506516457100452,-1.1861141589256379,1.3012884851694901,1.175695849848133
157,5.508764028549194,0.44467601249567723,-0.009618306473057087,0.43156959207942935,-0.022695635380316645,0.31799336045596893,0.1675949495396661,0.8815183473981406,-1.113284426279132,1.2052854778270685,1.020076876748798
177,6.843158960342407,0.6196865681177648,0.02941204941422032,0.6037162250377329,0.012001071022422842,0.4469459620709426,0.2066547956998364,0.822520028740413,-1.0600315908057982,1.1398031754159195,0.8571339642149489
197,8.175879955291748,0.7574307139308458,0.09317956160923865,0.6897243255691509,0.0532916910463353,0.4927202312699643,0.25195962600714417,0.7670284652751074,-0.9973450398030773,1.1271113912474202,0.7625759012398549
217,9.642337083816528,0.797708112400748,0.12014479261327667,0.7254315973515432,0.07718517132953337,0.5302130443942753,0.3071379441572951,0.7112765659561723,-0.9312030372859782,1.1274856373516131,0.7196135037504374
237,10.977216005325317,0.939674633083757,0.21271066527798532,0.864491422028247,0.1589437758820548,0.6461835366932885,0.3610721710493385,0.665704863819851,-0.881245863661618,1.1195030891251871,0.5584974487425519
257,12.308679103851318,1.0462527403117114,0.30776914793012505,0.9689268744534754,0.24593638971526638,0.7468964212754047,0.41956470749488634,0.6226639417338073,-0.8047305823825516,1.1348998768622944,0.4234514657879492
277,13.642316102981567,1.106784960141793,0.38765570202315836,1.039998971639514,0.31977917450504123,0.8035885907075322,0.4808072444532988,0.5837647502061818,-0.7287708365068757,1.1576166418076903,0.3235117416821345
297,14.976102113723755,1.1441882803740149,0.43478578216336317,1.0743237119301108,0.35990775603319874,0.8516338016104071,0.5417252640812177,0.5507719041970305,-0.6944868985298495,1.172320791876728,0.27279410350540034
317,16.30977702140808,1.1826281997668608,0.49719872907351315,1.1126911766382128,0.415926841523657,0.9039407624837026,0.604996847870381,0.5208781949214237,-0.6529015049502073,1.1980890495090935,0.2099753389051094
337,17.642182111740112,1.1639375782959491,0.4176470080604236,1.0864502513625651,0.32759852945427437,0.893168460608486,0.672223105787339,0.49265033349454757,-0.5734948296756421,1.1386573393089439,0.2803908818983562
357,18.9763240814209,1.1849581773953066,0.43287395272056095,1.1108679574303995,0.33353037954121667,1.0038498603142965,0.7397078730213839,0.468583721388209,-0.5093045247634075,1.1302137558217367,0.2567240884323272
377,20.309119939804077,1.1844178500892415,0.44334338669184553,1.1094301642679743,0.33676781972991465,0.9949145729539101,0.8083591830583993,0.44780378307690594,-0.44446560696768456,1.1337091206444392,0.2561490293835959
397,21.642786026000977,1.1813425600185772,0.449215700831454,1.0224653336069687,0.2297831317748082,0.7451947254575956,0.8776647212609855,0.43043771951730947,-0.38432730165400564,1.092011716377388,0.3875641415516376
417,22.97649097442627,1.1631339362866755,0.43318398148058146,0.9940976340014969,0.21168104026674234,0.7321992718516962,0.9475682700727657,0.41635477742417004,-0.3256493407240718,1.092450098777872,0.42121261727853526
437,24.30910897254944,1.1337843265923533,0.40462550918579987,1.0908003492803062,0.3583306990850799,0.9440543985372969,1.0180307804294728,0.4056147557516683,-0.26807965428177427,1.1619590314093573,0.2598867177513331
457,25.641977071762085,1.1589535023850457,0.44643830213370794,1.1263866782975476,0.4210417770767905,1.0220882282513921,1.0889112886102637,0.398241283237802,-0.20903803870499016,1.1948476639682613,0.1957197171652752
477,26.977652072906494,1.2394229231256135,0.49599859821945197,1.1998648373375067,0.4714842566109316,1.1302525569073187,1.161438108980235,0.39423560554268416,-0.13763669250914834,1.1966832796006208,0.10661239921268495
497,28.309197902679443,1.2087712244082656,0.4296123450449651,1.1478105749032257,0.38766306368307984,1.0211580980311326,1.2353102064216839,0.39322876103044696,-0.0443022173656862,1.155187204039572,0.1961317509443461
517,29.776197910308838,1.1964741539227497,0.34883755724845883,1.1181502264879877,0.3014625041242744,0.9895782003911966,1.312838506027409,0.3958975358857331,0.00655656944572072,1.0994109114096156,0.2682377695337951
537,31.109950065612793,1.121299141041785,0.20239451108584383,0.9986393239234714,0.12827406675920133,0.7493593087867891,1.3858303015223967,0.40195423887750054,0.08915144801927476,1.02023661984942,0.4631955142496238
557,32.44175910949707,1.1116429360106133,0.18280095794658172,0.9868569148295527,0.10396142417556556,0.7324737473274533,1.4578725217272555,0.41156157471566385,0.16710363786449328,1.006380423135365,0.48638895224569256
577,33.78644895553589,1.0456110152636833,0.14761491271718813,0.9881109847852482,0.14565045332009643,0.8030272386472422,1.5291951013710714,0.42475342908479474,0.23103508351877208,1.0405403676943292,0.4624589286310824
597,35.17562294006348,0.9669663770327476,0.0993991416347368,0.9283422873407544,0.11059238693552073,0.7716009429997819,1.6020245586503723,0.44220580766020273,0.29812264138090355,1.044040059912349,0.5316623777302124
617,36.50895309448242,1.027410421387944,0.22191708066307902,0.9931796038408256,0.2112150604941902,0.8597933215024149,1.670877839979135,0.46269360149317995,0.36215874926602265,1.092564458289618,0.42223576850215916
637,37.84169292449951,1.053681578221124,0.25284161567443836,1.0114814453947796,0.22528438864903383,0.8675099973239878,1.738169930709906,0.4868419991331747,0.4295110253405078,1.0942798678494294,0.3992148916935574
657,39.17592096328735,1.062402697022315,0.2596340183372599,1.0145936790299004,0.23237656672541623,0.874996515816702,1.805227318165743,0.5154522415064619,0.499079783811239,1.098500085531066,0.39272068267426186
677,40.508928060531616,1.005059190018477,0.2069626694683812,0.9622564267308142,0.18497041972023923,0.8123929109436171,1.8698440332770545,0.548080097078751,0.5707721469351996,1.08759902248845,0.462489569555418
697,41.841821908950806,0.9807114886875387,0.18594679277814746,0.9275356707823397,0.15055570824905767,0.7375011447477157,1.9321171969810889,0.5850256823914908,0.6443610136504325,1.0778885115495898,0.510402086047296
717,43.17562794685364,0.8880812248973746,0.14086386579678536,0.8392986647326847,0.10980202043892755,0.6528672365410317,1.9918101803523014,0.6266367133894337,0.7179033416256164,1.0922524953384785,0.6065286082794299
737,44.50948691368103,0.8631596226216932,0.10367892968646003,0.8120933723801439,0.06995009049598337,0.6217256277642386,2.0479408139457727,0.6730761870804755,0.792519123257184,1.073871970618608,0.6511431862017502
757,45.84177589416504,0.7905868084595201,0.039704832315876265,0.7298907911776856,0.0004864555024838151,0.5466246391515046,2.099730879706868,0.7239283737896367,0.8684583627924665,1.0609249352180135,0.7579834184047579
777,47.17685794830322,0.6805499633576164,-0.039399342408849375,0.6193270488847199,-0.07242905035353608,0.45963624699065747,2.146197584868024,0.7793626675976252,0.9373319696396595,1.0606589544214233,0.8904256373467572
797,48.50908398628235,0.5337966027951297,-0.15028661841793342,0.47381508276625856,-0.176389416458213,0.3186308347389467,2.1853261712281085,0.8370728240226123,0.9757757652393895,1.053624203502803,1.0691209150789671
817,49.91240310668945,0.2627152358842626,-0.23377131022888942,0.2307973839286806,-0.23915903771071212,0.10885175314248359,2.2196929144574233,0.9025035264368859,1.0262186994465803,1.1345388779912493,1.3067139342376173
837,51.2421190738678,0.08834040043623587,-0.2628081867246182,0.05167108926538829,-0.26954258470311293,-0.06041971481961143,2.246159915541306,0.9704692746970704,1.103507695601342,1.2074574983510111,1.473123862344293
856,52.50917291641235,-0.03558293478088381,-0.2846623346205733,-0.07042570224064273,-0.29010560366772187,-0.18039716832146171,2.2638375337156678,1.037555997639751,1.178786637633853,1.2572835778373186,1.5864721135351703
